survyear	fipst	leaid	totd912	ebs912	drp912	totdpl	afgeb	afgr	totohc
2007-08	47	4703750	17	660	2.6	106	150	70.7	3
2007-08	47	4703780	125	4472	2.8	882	1225	72.0	67
2007-08	47	4703810	28	13598	0.2	2870	3790	75.7	51
2007-08	47	4703870	9	1012	0.9	250	276	90.6	9
2007-08	47	4703900	0	149	0.0	31	36	86.1	1
2007-08	47	4703960	6	732	0.8	155	170	91.2	2
2007-08	47	4703990	121	3922	3.1	721	1083	66.6	104
2007-08	47	4704020	126	7844	1.6	1628	2024	80.4	42
2007-08	47	4704050	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	47	4704080	52	3556	1.5	686	925	74.2	26
2007-08	47	4704100	7	428	1.6	105	128	82.0	1
2007-08	47	4704170	-3	442	-3.0	94	103	91.3	3
2007-08	47	4704200	14	1200	1.2	261	313	83.4	11
2007-08	47	4704230	10	775	1.3	151	195	77.4	9
2007-08	47	4704260	22	370	5.9	82	106	77.4	1
2007-08	47	4704290	21	910	2.3	199	276	72.1	21
2007-08	47	4704320	6	255	2.4	58	76	76.3	-1
2007-08	47	4704350	45	1803	2.5	399	511	78.1	43
2007-08	47	4704380	100	3093	3.2	706	758	93.1	28
2007-08	47	4704440	15	852	1.8	187	217	86.2	8
2007-08	47	4704470	60	1390	4.3	290	413	70.2	8
2007-08	47	4704490	-3	340	-3.0	75	92	81.5	-1
2007-08	47	4704500	14	1243	1.1	244	342	71.3	25
2007-08	47	4704530	81	9512	0.9	2061	1958	100.0	35
2007-08	47	4704550	132	5304	2.5	1076	1263	85.2	37
2007-08	48	4800001	5	118	4.2	29	32	90.6	-2
2007-08	48	4800002	0	81	0.0	18	22	81.8	-2
2007-08	48	4800003	7	120	5.8	29	32	90.6	-2
2007-08	48	4800004	130	372	34.9	36	-2	-2.0	-2
2007-08	48	4800005	0	47	0.0	9	9	100.0	-2
2007-08	48	4800006	-3	64	-3.0	23	21	100.0	-2
2007-08	48	4800007	0	47	0.0	10	20	50.0	-2
2007-08	48	4800008	8	1199	0.7	224	283	79.2	-2
2007-08	48	4800009	-3	664	-3.0	152	165	92.1	-2
2007-08	48	4800010	118	3497	3.4	650	726	89.5	-2
2007-08	48	4800011	56	992	5.6	196	298	65.8	-2
2007-08	48	4800012	0	268	0.0	6	69	8.7	-2
2007-08	48	4800014	72	275	26.2	48	55	87.3	-2
2007-08	48	4800016	1041	1825	57.0	374	-2	-2.0	-2
2007-08	48	4800017	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800018	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800019	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800020	104	465	22.4	51	102	50.0	-2
2007-08	48	4800021	-3	162	-3.0	23	44	52.3	-2
2007-08	48	4800022	9	157	5.7	33	63	52.4	-2
2007-08	48	4800023	339	747	45.4	128	74	100.0	-2
2007-08	48	4800024	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800025	38	113	33.6	5	46	10.9	-2
2007-08	48	4800026	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800027	68	479	14.2	-1	-2	-2.0	-2
2007-08	48	4800029	0	110	0.0	18	43	41.9	-2
2007-08	48	4800030	-3	401	-3.0	73	93	78.5	-2
2007-08	48	4800031	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800032	-2	-2	-2.0	-1	-2	-2.0	-2
2007-08	48	4800034	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800035	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800036	-3	52	-3.0	12	8	100.0	-2
2007-08	48	4800037	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800038	-2	-2	-2.0	-2	11	-2.0	-2
2007-08	48	4800041	-3	305	-3.0	22	-2	-2.0	-2
2007-08	48	4800042	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800043	25	91	27.5	24	15	100.0	-2
2007-08	48	4800044	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800045	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800046	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800047	4	38	10.5	3	10	30.0	-2
2007-08	48	4800048	0	171	0.0	-1	-2	-1.0	-2
2007-08	48	4800049	275	491	56.0	2	192	1.0	-2
2007-08	48	4800050	-3	26	-3.0	7	9	77.8	-2
2007-08	48	4800051	291	877	33.2	132	-2	-2.0	-2
2007-08	48	4800053	4	194	2.1	4	93	4.3	-2
2007-08	48	4800054	-3	372	-3.0	50	67	74.6	-2
2007-08	48	4800055	5	382	1.3	69	81	85.2	-2
2007-08	48	4800056	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800058	-3	113	-3.0	20	21	95.2	-2
2007-08	48	4800059	14	159	8.8	16	50	32.0	-2
2007-08	48	4800061	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800062	26	523	5.0	59	112	52.7	-2
2007-08	48	4800063	405	955	42.4	125	-2	-2.0	-2
2007-08	48	4800064	-3	99	-3.0	20	23	87.0	-2
2007-08	48	4800065	6	0	-2.0	0	-2	-2.0	-2
2007-08	48	4800066	-2	11	-2.0	-2	23	-2.0	-2
2007-08	48	4800067	10	59	16.9	16	-2	-2.0	-2
2007-08	48	4800068	0	75	0.0	14	23	60.9	-2
2007-08	48	4800069	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800070	0	70	0.0	6	28	21.4	-2
2007-08	48	4800071	19	578	3.3	34	195	17.4	-2
2007-08	48	4800072	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800073	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800074	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800075	12	161	7.5	40	-2	-2.0	-2
2007-08	48	4800076	0	24	0.0	4	7	57.1	-2
2007-08	48	4800077	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800079	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800080	8	117	6.8	16	23	69.6	-2
2007-08	48	4800082	9	165	5.5	23	29	79.3	-2
2007-08	48	4800083	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800086	45	128	35.2	39	10	100.0	-2
2007-08	48	4800089	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800090	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800091	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800092	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800093	266	472	56.4	-1	152	-1.0	-2
2007-08	48	4800094	8	180	4.4	35	61	57.4	-2
2007-08	48	4800095	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800096	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800097	-2	64	-2.0	-1	22	-1.0	-2
2007-08	48	4800098	-3	23	-3.0	5	17	29.4	-2
2007-08	48	4800100	-2	84	-2.0	-2	17	-2.0	-2
2007-08	48	4800102	103	497	20.7	121	200	60.5	-2
2007-08	48	4800104	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800105	-3	73	-3.0	16	22	72.7	-2
2007-08	48	4800106	60	332	18.1	119	-2	-2.0	-2
2007-08	48	4800107	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800108	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800109	-2	162	-2.0	65	-2	-2.0	-2
2007-08	48	4800110	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800111	-4	221	-4.0	-1	96	-1.0	-2
2007-08	48	4800112	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800113	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800114	61	154	39.6	-1	40	-1.0	-2
2007-08	48	4800115	20	211	9.5	48	37	100.0	-2
2007-08	48	4800116	23	42	54.8	2	15	13.3	-2
2007-08	48	4800117	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800118	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800119	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800120	64	248	25.8	59	-2	-2.0	-2
2007-08	48	4800121	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800122	48	88	54.5	24	-2	-2.0	-2
2007-08	48	4800124	36	235	15.3	38	27	100.0	-2
2007-08	48	4800125	57	408	14.0	60	63	95.2	-2
2007-08	48	4800127	0	66	0.0	29	11	100.0	-2
2007-08	48	4800128	-2	0	-2.0	-1	173	-1.0	-2
2007-08	48	4800130	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800132	16	124	12.9	31	-2	-2.0	-2
2007-08	48	4800133	103	323	31.9	116	-2	-2.0	-2
2007-08	48	4800136	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800137	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800139	-2	36	-2.0	-2	-2	-2.0	-2
2007-08	48	4800140	56	151	37.1	49	-2	-2.0	-2
2007-08	48	4800141	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800142	17	133	12.8	28	-2	-2.0	-2
2007-08	48	4800144	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800146	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800147	38	123	30.9	20	-2	-2.0	-2
2007-08	48	4800148	0	80	0.0	9	23	39.1	-2
2007-08	48	4800150	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800151	0	0	-2.0	0	-2	-2.0	-2
2007-08	48	4800152	70	184	38.0	36	-2	-2.0	-2
2007-08	48	4800154	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800155	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800156	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800158	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800159	9	90	10.0	34	-2	-2.0	-2
2007-08	48	4800160	0	217	0.0	-1	-2	-2.0	-2
2007-08	48	4800162	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800163	61	1888	3.2	620	40	100.0	-2
2007-08	48	4800164	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800165	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800166	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800168	-3	14	-3.0	5	7	71.4	-2
2007-08	48	4800169	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800171	28	38	73.7	-1	5	-1.0	-2
2007-08	48	4800172	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800173	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800174	5	318	1.6	153	-2	-2.0	-2
2007-08	48	4800176	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800177	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800178	297	399	74.4	63	-2	-2.0	-2
2007-08	48	4800179	5	133	3.8	27	60	45.0	-2
2007-08	48	4800180	0	89	0.0	27	-2	-2.0	-2
2007-08	48	4800182	61	225	27.1	-1	75	-1.0	-2
2007-08	48	4800183	-2	94	-2.0	-1	31	-1.0	-2
2007-08	48	4800184	-2	88	-2.0	-2	-2	-2.0	-2
2007-08	48	4800185	47	143	32.9	25	14	100.0	-2
2007-08	48	4800186	0	58	0.0	19	16	100.0	-2
2007-08	48	4800187	4	156	2.6	32	33	97.0	-2
2007-08	48	4800188	-2	-2	-2.0	-2	130	-2.0	-2
2007-08	48	4800189	70	334	21.0	-1	109	-1.0	-2
2007-08	48	4800190	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800191	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800192	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800193	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800194	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800195	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800196	43	187	23.0	-1	79	-1.0	-2
2007-08	48	4800197	53	224	23.7	-1	82	-1.0	-2
2007-08	48	4800198	51	112	45.5	24	44	54.5	-2
2007-08	48	4800199	34	161	21.1	14	-2	-2.0	-2
2007-08	48	4800200	10	140	7.1	28	22	100.0	-2
2007-08	48	4800201	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800202	422	1825	23.1	351	-2	-2.0	-2
2007-08	48	4800203	-3	200	-3.0	29	70	41.4	-2
2007-08	48	4800204	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800205	135	463	29.2	69	-2	-2.0	-2
2007-08	48	4800206	-2	-2	-2.0	-2	28	-2.0	-2
2007-08	48	4800207	-2	143	-2.0	33	-2	-2.0	-2
2007-08	48	4800208	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800209	-1	624	-1.0	78	95	82.1	-2
2007-08	48	4800210	-3	270	-3.0	31	54	57.4	-2
2007-08	48	4800211	-3	390	-3.0	31	56	55.4	-2
2007-08	48	4800213	9	140	6.4	43	27	100.0	-2
2007-08	48	4800214	10	148	6.8	48	19	100.0	-2
2007-08	48	4800215	331	838	39.5	153	-2	-2.0	-2
2007-08	48	4800218	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800219	5	83	6.0	6	13	46.2	-2
2007-08	48	4800220	48	201	23.9	67	-2	-2.0	-2
2007-08	48	4800221	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800222	74	247	30.0	-1	-2	-1.0	-2
2007-08	48	4800223	27	370	7.3	-1	91	-1.0	-2
2007-08	48	4800224	5	168	3.0	-2	81	-2.0	-2
2007-08	48	4800225	41	136	30.1	-1	53	-1.0	-2
2007-08	48	4800226	79	233	33.9	68	-2	-2.0	-2
2007-08	48	4800227	-3	45	-3.0	9	10	90.0	-2
2007-08	48	4800228	-2	-2	-2.0	-2	102	-2.0	-2
2007-08	48	4800229	0	80	0.0	6	19	31.6	-2
2007-08	48	4800230	15	29	51.7	-1	-2	-1.0	-2
2007-08	48	4800231	0	153	0.0	30	41	73.2	-2
2007-08	48	4800232	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800233	36	145	24.8	-1	81	-1.0	-2
2007-08	48	4800234	73	240	30.4	-1	82	-1.0	-2
2007-08	48	4800235	9	39	23.1	-1	8	-1.0	-2
2007-08	48	4800236	63	359	17.5	207	-2	-2.0	-2
2007-08	48	4800237	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800238	4	18	22.2	3	5	60.0	-2
2007-08	48	4800239	7	68	10.3	4	-2	-2.0	-2
2007-08	48	4800240	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800241	0	101	0.0	8	20	40.0	-2
2007-08	48	4800242	101	301	33.6	51	-2	-2.0	-2
2007-08	48	4800243	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800245	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800246	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800247	42	179	23.5	63	-2	-2.0	-2
2007-08	48	4800248	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800249	195	210	92.9	41	-2	-2.0	-2
2007-08	48	4800250	117	306	38.2	-1	43	-1.0	-2
2007-08	48	4800251	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800252	0	94	0.0	-1	8	-1.0	-2
2007-08	48	4800253	16	248	6.5	-1	34	-1.0	-2
2007-08	48	4800254	-2	69	-2.0	-2	-2	-2.0	-2
2007-08	48	4800255	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800256	80	187	42.8	37	-2	-2.0	-2
2007-08	48	4800257	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800258	-2	75	-2.0	-2	-2	-2.0	-2
2007-08	48	4800259	9	88	10.2	-1	49	-1.0	-2
2007-08	48	4800260	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800261	0	0	-2.0	-1	-2	-2.0	-2
2007-08	48	4800262	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800263	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800264	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800265	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800266	-2	14	-2.0	-2	-2	-2.0	-2
2007-08	48	4800267	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800268	-2	114	-2.0	-2	-2	-2.0	-2
2007-08	48	4800269	-2	164	-2.0	-2	-2	-2.0	-2
2007-08	48	4800270	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800271	-2	324	-2.0	126	-2	-2.0	-2
2007-08	48	4800272	-2	20	-2.0	-2	-2	-2.0	-2
2007-08	48	4800273	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800274	-2	18	-2.0	-2	-2	-2.0	-2
2007-08	48	4800275	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800276	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800277	-2	51	-2.0	-2	-2	-2.0	-2
2007-08	48	4800278	7	146	4.8	51	-2	-2.0	-2
2007-08	48	4800279	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800280	-2	19	-2.0	-2	-2	-2.0	-2
2007-08	48	4800281	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800282	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800283	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800284	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800285	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800286	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800287	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800288	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800289	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800290	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800291	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800292	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4800293	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4807350	57	2611	2.2	579	649	89.2	-2
2007-08	48	4807380	0	86	0.0	17	20	85.0	-2
2007-08	48	4807410	-3	225	-3.0	59	62	95.2	-2
2007-08	48	4807440	118	4483	2.6	908	1280	70.9	-2
2007-08	48	4807470	-3	335	-3.0	68	71	95.8	-2
2007-08	48	4807500	-3	43	-3.0	7	11	63.6	-2
2007-08	48	4807530	-3	95	-3.0	19	24	79.2	-2
2007-08	48	4807590	15	1500	1.0	327	357	91.6	-2
2007-08	48	4807650	7	239	2.9	45	54	83.3	-2
2007-08	48	4807680	-3	189	-3.0	47	62	75.8	-2
2007-08	48	4807710	1036	15147	6.8	2483	4364	56.9	-2
2007-08	48	4807780	-3	1472	-3.0	345	347	99.4	-2
2007-08	48	4807800	149	1485	10.0	244	449	54.3	-2
2007-08	48	4807830	791	12064	6.6	2103	3623	58.0	-2
2007-08	48	4807890	13	4839	0.3	1133	1175	96.4	-2
2007-08	48	4807950	-3	300	-3.0	78	94	83.0	-2
2007-08	48	4807980	10	170	5.9	38	42	90.5	-2
2007-08	48	4808090	77	4188	1.8	764	983	77.7	-2
2007-08	48	4808100	-3	239	-3.0	55	70	78.6	-2
2007-08	48	4808130	350	8172	4.3	1577	2219	71.1	-2
2007-08	48	4808160	-3	55	-3.0	14	19	73.7	-2
2007-08	48	4808190	6	420	1.4	69	102	67.6	-2
2007-08	48	4808230	-3	217	-3.0	50	47	100.0	-2
2007-08	48	4808280	53	860	6.2	194	238	81.5	-2
2007-08	48	4808310	24	1979	1.2	376	563	66.8	-2
2007-08	48	4808340	-3	499	-3.0	100	93	100.0	-2
2007-08	48	4808400	0	217	0.0	48	57	84.2	-2
2007-08	48	4808430	-3	226	-3.0	48	60	80.0	-2
2007-08	48	4808460	6	113	5.3	28	30	93.3	-2
2007-08	48	4808490	-3	73	-3.0	22	24	91.7	-2
2007-08	48	4808520	0	62	0.0	17	16	100.0	-2
2007-08	48	4808550	14	985	1.4	187	263	71.1	-2
2007-08	48	4808580	19	545	3.5	119	156	76.3	-2
2007-08	48	4808610	-3	155	-3.0	35	45	77.8	-2
2007-08	48	4808670	-3	566	-3.0	135	144	93.8	-2
2007-08	48	4808700	693	17309	4.0	3214	4875	65.9	-2
2007-08	48	4808730	10	291	3.4	71	77	92.2	-2
2007-08	48	4808870	27	910	3.0	188	271	69.4	-2
2007-08	48	4808880	-3	538	-3.0	119	157	75.8	-2
2007-08	48	4808910	5	437	1.1	76	84	90.5	-2
2007-08	48	4808940	1138	20638	5.5	3903	5793	67.4	-2
2007-08	48	4809000	-3	51	-3.0	11	16	68.8	-2
2007-08	48	4809030	0	77	0.0	20	16	100.0	-2
2007-08	48	4809060	-3	132	-3.0	25	27	92.6	-2
2007-08	48	4809090	0	36	0.0	11	13	84.6	-2
2007-08	48	4809150	14	277	5.1	68	89	76.4	-2
2007-08	48	4809200	17	1744	1.0	344	501	68.7	-2
2007-08	48	4809280	-3	109	-3.0	26	29	89.7	-2
2007-08	48	4809300	12	305	3.9	58	93	62.4	-2
2007-08	48	4809330	-3	46	-3.0	11	14	78.6	-2
2007-08	48	4809360	10	827	1.2	191	254	75.2	-2
2007-08	48	4809390	7	335	2.1	81	95	85.3	-2
2007-08	48	4809410	12	263	4.6	47	65	72.3	-2
2007-08	48	4809450	24	1058	2.3	235	260	90.4	-2
2007-08	48	4809540	6	117	5.1	26	34	76.5	-2
2007-08	48	4809570	89	2431	3.7	484	622	77.8	-2
2007-08	48	4809630	11	1182	0.9	234	341	68.6	-2
2007-08	48	4809670	316	5493	5.8	1070	1608	66.5	-2
2007-08	48	4809690	10	149	6.7	20	31	64.5	-2
2007-08	48	4809720	73	1060	6.9	212	309	68.6	-2
2007-08	48	4809750	-3	63	-3.0	7	11	63.6	-2
2007-08	48	4809780	-3	237	-3.0	43	57	75.4	-2
2007-08	48	4809810	-3	696	-3.0	158	184	85.9	-2
2007-08	48	4809860	58	2467	2.4	554	609	91.0	-2
2007-08	48	4809870	8	196	4.1	41	57	71.9	-2
2007-08	48	4809980	-3	39	-3.0	12	12	100.0	-2
2007-08	48	4810140	-3	197	-3.0	30	46	65.2	-2
2007-08	48	4810170	-3	150	-3.0	31	39	79.5	-2
2007-08	48	4810200	34	1070	3.2	184	299	61.5	-2
2007-08	48	4810230	219	6484	3.4	1268	1846	68.7	-2
2007-08	48	4810260	12	354	3.4	73	92	79.3	-2
2007-08	48	4810320	-3	324	-3.0	69	75	92.0	-2
2007-08	48	4810350	0	180	0.0	40	49	81.6	-2
2007-08	48	4810380	0	68	0.0	9	13	69.2	-2
2007-08	48	4810440	-3	85	-3.0	18	17	100.0	-2
2007-08	48	4810470	-3	334	-3.0	65	86	75.6	-2
2007-08	48	4810500	11	244	4.5	47	75	62.7	-2
2007-08	48	4810590	7	189	3.7	48	56	85.7	-2
2007-08	48	4810620	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	48	4810650	4	98	4.1	21	18	100.0	-2
2007-08	48	4810710	4	2027	0.2	462	478	96.7	-2
2007-08	48	4810740	-3	168	-3.0	38	53	71.7	-2
2007-08	48	4810780	0	267	0.0	53	78	67.9	-2
2007-08	48	4810800	10	633	1.6	116	159	73.0	-2
2007-08	48	4810830	-3	100	-3.0	29	31	93.5	-2
2007-08	48	4810860	0	58	0.0	12	16	75.0	-2
2007-08	48	4810890	15	784	1.9	167	215	77.7	-2
2007-08	48	4810910	0	144	0.0	27	31	87.1	-2
2007-08	48	4810950	-3	166	-3.0	37	43	86.0	-2
2007-08	48	4810990	17	422	4.0	86	136	63.2	-2
2007-08	48	4811010	-3	350	-3.0	71	92	77.2	-2
2007-08	48	4811040	-3	172	-3.0	45	47	95.7	-2
2007-08	48	4811070	-3	200	-3.0	40	49	81.6	-2
2007-08	48	4811110	-3	390	-3.0	83	106	78.3	-2
2007-08	48	4811190	94	3988	2.4	836	1113	75.1	-2
2007-08	48	4811220	12	459	2.6	89	123	72.4	-2
2007-08	48	4811250	0	149	0.0	38	42	90.5	-2
2007-08	48	4811280	60	1495	4.0	303	422	71.8	-2
2007-08	48	4811310	14	717	2.0	136	189	72.0	-2
2007-08	48	4811340	27	663	4.1	122	170	71.8	-2
2007-08	48	4811400	0	64	0.0	14	16	87.5	-2
2007-08	48	4811430	6	138	4.3	20	29	69.0	-2
2007-08	48	4811460	-3	249	-3.0	56	56	100.0	-2
2007-08	48	4811490	11	107	10.3	20	75	26.7	-2
2007-08	48	4811520	0	92	0.0	17	22	77.3	-2
2007-08	48	4811550	-3	51	-3.0	9	16	56.3	-2
2007-08	48	4811580	20	505	4.0	118	159	74.2	-2
2007-08	48	4811610	37	521	7.1	116	139	83.5	-2
2007-08	48	4811640	15	824	1.8	166	232	71.6	-2
2007-08	48	4811680	582	12602	4.6	2216	3561	62.2	-2
2007-08	48	4811700	18	916	2.0	173	262	66.0	-2
2007-08	48	4811730	9	326	2.8	74	87	85.1	-2
2007-08	48	4811790	175	3884	4.5	733	1047	70.0	-2
2007-08	48	4811820	0	59	0.0	13	24	54.2	-2
2007-08	48	4811850	0	67	0.0	18	21	85.7	-2
2007-08	48	4811910	-3	51	-3.0	12	15	80.0	-2
2007-08	48	4811990	5	227	2.2	43	69	62.3	-2
2007-08	48	4812060	22	494	4.5	76	130	58.5	-2
2007-08	48	4812090	-3	387	-3.0	88	121	72.7	-2
2007-08	48	4812120	26	952	2.7	216	275	78.5	-2
2007-08	48	4812150	-3	104	-3.0	28	38	73.7	-2
2007-08	48	4812180	115	2558	4.5	505	632	79.9	-2
2007-08	48	4812220	16	975	1.6	210	242	86.8	-2
2007-08	48	4812240	-3	98	-3.0	17	23	73.9	-2
2007-08	48	4812330	-3	35	-3.0	11	10	100.0	-2
2007-08	48	4812360	0	63	0.0	19	19	100.0	-2
2007-08	48	4812390	0	388	0.0	89	101	88.1	-2
2007-08	48	4812420	31	1223	2.5	263	308	85.4	-2
2007-08	48	4812460	27	542	5.0	128	156	82.1	-2
2007-08	48	4812480	6	1295	0.5	248	328	75.6	-2
2007-08	48	4812510	0	349	0.0	74	92	80.4	-2
2007-08	48	4812540	-3	69	-3.0	16	20	80.0	-2
2007-08	48	4812640	10	440	2.3	101	133	75.9	-2
2007-08	48	4812660	-3	101	-3.0	19	21	90.5	-2
2007-08	48	4812700	-3	201	-3.0	39	64	60.9	-2
2007-08	48	4812750	9	561	1.6	119	161	73.9	-2
2007-08	48	4812780	89	1655	5.4	278	378	73.5	-2
2007-08	48	4812810	16	2464	0.6	540	647	83.5	-2
2007-08	48	4812870	5	171	2.9	34	45	75.6	-2
2007-08	48	4812990	37	693	5.3	145	208	69.7	-2
2007-08	48	4813020	5	2547	0.2	636	638	99.7	-2
2007-08	48	4813050	193	7464	2.6	1436	1964	73.1	-2
2007-08	48	4813110	12	794	1.5	139	220	63.2	-2
2007-08	48	4813170	45	852	5.3	124	251	49.4	-2
2007-08	48	4813200	0	170	0.0	30	40	75.0	-2
2007-08	48	4813230	125	2518	5.0	442	694	63.7	-2
2007-08	48	4813260	-3	169	-3.0	39	39	100.0	-2
2007-08	48	4813290	7	486	1.4	105	103	100.0	-2
2007-08	48	4813320	8	653	1.2	109	176	61.9	-2
2007-08	48	4813350	8	194	4.1	39	44	88.6	-2
