School District,,,LEAID,,,,,,,,,,,,,,,,,PovertyRate,
Oyster Bay-East Norwich Central School District,NY,,3622290,"12,645",5.16,16.17,18.5,46.1,94.12,1.08,0.1,2.14,0,6.11,95.6,55,4.38,"103,700","134,432",2.7,"748,600"
Oysterponds Union Free School District,NY,,3621930,"2,077",2.21,11.75,28.17,51,92.44,0,0,2.79,0,4.14,91.5,30.9,2.02,"73,854","79,632",7.3,"596,500"
Palmyra-Macedon Central School District,NY,,3622380,"12,042",4.63,17.27,13.66,41.8,96.5,1.1,0.52,0.27,0,1.33,91,27.6,0.65,"54,945","59,422",7,"113,500"
Panama Central School District,NY,,3622410,"3,397",4.89,16.54,18.13,45.1,98.91,0,0,0,0,0.79,82.1,16.5,1.3,"45,104","48,768",5.6,"77,700"
Parishville-Hopkinton Central School District,NY,,3622440,"2,542",5.78,18.61,13.65,40,99.37,0.08,0.43,0,0,0.2,89.7,15.2,0.67,"38,431","46,071",19.6,"79,300"
Patchogue-Medford Union Free School District,NY,,3622470,"52,517",6.97,15.64,10.85,37.5,88.52,3.24,0.04,1.72,0,16.26,88,22.1,9.05,"72,192","83,869",9.8,"348,300"
Pavilion Central School District,NY,,3622500,"4,681",4.76,17,11.81,42.4,96.62,0.83,0.04,0.36,0,0.53,88.7,17.7,0.65,"61,750","66,469",5.1,"105,500"
Pawling Central School District,NY,,3622530,"8,704",5.96,17.35,14.18,41.8,93.77,1.85,0.03,1.22,0,8.28,95.6,38.8,2.94,"80,841","98,413",3.5,"381,800"
Pearl River Union Free School District,NY,,3622560,"16,083",7.38,19.75,11.85,41.4,88.24,3.41,0.21,5.14,0,5.38,89.8,39.1,3.69,"97,534","114,506",3.2,"519,200"
Peekskill City School District,NY,,3622650,"23,569",7.63,13.1,10.19,35.9,52.89,20.13,0.42,3.48,0,38.53,76.4,25.7,22.31,"58,458","63,281",13.2,"343,300"
Pelham Union Free School District,NY,,3622680,"11,891",5.3,23.19,11.11,38.9,83.16,6.88,0,6,0,6.45,95.9,65.1,4.08,"128,652","141,821",2.5,"724,900"
Pembroke Central School District,NY,,3608340,"6,909",5.25,15.53,16.38,42.4,96.67,0.85,0.8,0.43,0,1.24,89.9,14.5,1.89,"46,735","58,839",10.8,"99,900"
Penfield Central School District,NY,,3622710,"30,568",6.11,18.49,15.38,42.3,93.71,2.73,0.06,2.79,0,1.69,96.9,56,2.9,"76,115","92,220",3.7,"162,000"
Penn Yan Central School District,NY,,3622740,"15,200",5.47,15.74,18.71,41.7,97.05,1.73,0.18,0.3,0,1.97,82.6,24.2,4.56,"44,878","56,312",12.1,"121,200"
Perry Central School District,NY,,3622770,"5,838",4.37,18.33,16.55,40.4,97.11,0.86,0.21,0,0,1.37,87.3,17.2,0.64,"46,563","52,023",10.6,"77,400"
Peru Central School District,NY,,3622830,"12,524",5.92,18.36,13,38,97.51,0.95,0.11,0.2,0.51,0.08,86.8,26.9,1.23,"52,224","56,761",12.9,"116,600"
Phelps-Clifton Springs Central School District,NY,,3622890,"11,421",5.46,18.47,14.43,41.5,97.23,0.25,0,0.96,0,1.22,89.4,19.2,1.48,"56,910","67,588",4.1,"102,000"
Phoenix Central School District,NY,,3622920,"11,805",5.63,18.65,10.39,39.9,97.9,0.64,0.37,0.33,0,0.71,86.1,14.1,0.83,"47,901","57,094",9.5,"92,200"
Pine Bush Central School District,NY,,3623010,"32,224",5.38,20.26,8.94,38.3,83.18,6.99,0.51,2,0,12.69,90.8,23.7,3.31,"69,786","80,707",8.2,"303,700"
Pine Plains Central School District,NY,,3623040,"9,315",5.3,17.33,14.88,43.5,93.34,1.56,0.15,0.2,0,4.35,90.5,27.7,1.35,"59,745","66,250",6.9,"288,800"
Pine Valley Central School District,NY,,3623070,"4,732",8.56,23.94,12.83,32.5,98.22,0.38,0.13,0.08,0,0.91,76.1,11.5,11.16,"43,212","44,877",21.3,"72,900"
Piseco Common School District,NY,,3623130,224,10.27,8.93,14.29,40.7,85.27,1.79,0,0,0,0.45,97.8,33.1,1.49,"51,500","70,714",19.6,"287,500"
Pittsford Central School District,NY,,3623160,"32,631",4.88,19.78,18.05,43.2,89.89,2.09,0.07,6.18,0.07,1.53,96.9,67.5,1.61,"99,196","113,034",3,"240,600"
Plainedge Union Free School District,NY,,3623190,"20,698",5.99,19.23,15.54,40.9,96.28,0.12,0.06,1.82,0,7.21,90.8,27.6,3.86,"96,311","104,322",3.4,"459,900"
Plainview-Old Bethpage Central School District,NY,,3623220,"29,371",5.96,18.66,16.68,43.1,89.56,0.7,0.05,8.69,0,2.97,94.7,56.3,6.25,"114,401","131,074",2.2,"572,700"
Plattsburgh City School District,NY,,3623280,"18,945",2.91,11.02,13.43,28.6,91.46,2.41,0.28,2.03,0.01,3.53,85.1,33.6,1.63,"39,453","57,388",21.7,"136,900"
Pleasantville Union Free School District,NY,,3623310,"8,130",6.49,23.38,12.85,40.8,94.15,0,0.12,4.54,0,2.73,96.7,61.5,3.56,"107,849","160,543",1.9,"616,000"
Pocantico Hills Central School District,NY,,3623340,"4,390",3.01,10.62,9.84,40.1,49.57,21.09,0.11,12.1,0,17.7,79.1,40.2,9.46,"78,095","127,857",9.1,"594,800"
Poland Central School District,NY,,3623370,"3,938",4.14,22.47,12.44,40.3,96.5,0.36,1.04,0.53,0,1.93,88.7,16.9,0.74,"43,995","52,039",12.8,"94,500"
Port Byron Central School District,NY,,3623430,"5,261",3.99,17.15,13.57,42.9,97.34,0.42,0.3,0.15,0,1.25,80.8,10,1.25,"47,598","54,942",8.3,"87,500"
Port Chester-Rye Union Free School District,NY,,3623460,"31,027",7.03,13.39,13.61,37.4,58.35,6.92,0.32,1.92,0,45.13,74.8,23.3,30.43,"52,465","61,086",11,"470,900"
Port Jefferson Union Free School District,NY,,3623490,"8,102",3.3,21.71,13.84,42,87.27,3.2,0.15,5.5,0,6.91,97.3,63.4,4.34,"110,239","123,793",8.4,"618,400"
Port Jervis City School District,NY,,3623520,"18,038",4.37,19.07,13.81,41.5,81.82,8.07,1.04,2.42,0,8.67,81.8,13.4,2.09,"43,624","55,063",12,"193,800"
Port Washington Union Free School District,NY,,3623580,"31,563",6.13,17.6,15.96,42.4,79.9,1,0,10.61,0,14.77,90.3,57.3,16.37,"103,273","126,023",5.4,"787,700"
Portville Central School District,NY,,3623640,"4,925",5.26,17.18,13.87,40.1,99.43,0,0,0,0,0.35,91.6,23,0.06,"46,952","54,770",6.5,"69,300"
Potsdam Central School District,NY,,3623670,"15,104",4.09,9.7,8.36,21.6,87.84,6.98,0.22,3.05,0.02,1.48,90.2,34.9,1.75,"35,026","50,913",26.9,"91,500"
Poughkeepsie City School District,NY,,3623760,"29,536",6.41,18.2,13.31,35.1,47.82,35.54,0.2,2.03,0,17.57,76.3,21.8,10.74,"38,653","46,180",23.2,"262,600"
Prattsburgh Central School District,NY,,3623790,"2,658",3.01,20.54,16.67,43.6,97.78,1.24,0,0,0,1.05,80.1,14.7,2.02,"36,339","40,333",13.6,"80,100"
Pulaski Central School District,NY,,3623880,"5,905",9.47,22.49,12.23,33.3,94.75,2.05,0.05,0.41,0,2.96,87.2,12.4,1.95,"46,850","55,929",22.5,"80,300"
Putnam Central School District,NY,,3623970,695,7.63,10.07,21.87,51.2,100,0,0,0,0,0,86.7,20.3,0.47,"41,771","51,667",7.9,"163,800"
Putnam Valley Central School District,NY,,3624000,"10,024",6.28,23.73,9.81,36.1,88.35,2.38,0.32,2.15,0.36,9.97,92.4,35.5,4.38,"84,380","88,156",5,"414,100"
Queensbury Union Free School District,NY,,3624030,"21,479",5.35,17.81,15.42,42.5,95.58,0.46,0.96,0.99,0,2.94,90.2,28.8,1.85,"56,162","71,327",9.8,"193,300"
Quogue Union Free School District,NY,,3624060,979,2.45,15.53,23.9,50.6,79.98,14.61,0.72,0,0,19.61,91,41.7,3.14,"78,750","87,422",3.1,"1,000,000"
Ramapo Central School District,NY,,3628320,"27,701",5.05,18.65,16.11,41.9,84.39,3.33,1.6,4.29,0,9.04,93.3,46.6,5.59,"80,137","102,813",3.5,"443,200"
Randolph Central School District,NY,,3624090,"6,522",6.49,20.39,14.73,39.6,93.62,0.09,3.31,0.05,0,1.47,81.6,12.8,4.39,"42,780","47,321",18.8,"74,100"
Raquette Lake Union Free School District,NY,,3624120,107,0,0,22.43,59.1,100,0,0,0,0,0,100,49.1,3.74,"41,250","88,750",0,"165,000"
Ravena-Coeymans-Selkirk Central School District,NY,,3624150,"15,006",6.21,16.17,11.64,37.5,89.01,7.23,0,1.12,0,3.3,91,22.2,2.02,"66,040","75,493",8.3,"165,700"
Red Creek Central School District,NY,,3624210,"6,759",6.23,15.43,13.77,37.9,92.91,4.32,0.64,0.56,0,2.53,79.8,10.1,0.74,"43,393","49,359",15.6,"82,400"
Red Hook Central School District,NY,,3624240,"13,354",4.37,16.94,11.11,35.3,90.25,0.67,0,3.71,0,4.32,91.1,40.4,4.03,"62,000","71,921",5.4,"322,200"
Remainder of New York,NY,,3699999,"250,241",5.66,17.88,14.14,40.5,69.96,13.23,0.23,9.16,0.01,11.42,90.4,35.9,9.22,"93,189","103,721",3.3,"470,100"
Remsen Central School District,NY,,3624360,"3,248",5.6,17.83,14.13,42.4,97.44,0.31,0,1.14,0,0.22,89.7,16.9,1.04,"51,131","59,535",8.5,"89,800"
Remsenburg-Speonk Union Free School District,NY,,3624420,"1,358",3.68,17.23,21.58,49.1,96.24,1.77,0,0.22,0,7.88,91.4,44.5,4.05,"71,250","97,763",7.3,"750,000"
Rensselaer City School District,NY,,3624450,"7,838",6.72,14.2,14.11,39.5,85.94,4.07,0,5.13,0,2.36,82.8,17.9,4.86,"46,427","59,262",17.2,"135,400"
Rhinebeck Central School District,NY,,3624480,"11,450",5.61,12.54,22.98,46.6,91.36,3.01,0.07,1.22,0.61,4.44,89.4,42.5,1.91,"70,342","83,952",7.1,"375,700"
Richfield Springs Central School District,NY,,3624570,"4,059",3.84,16.46,24.09,46.5,97.31,0,0.34,0.42,0,1.21,83.7,16.9,3.2,"40,108","49,653",9.3,"108,800"
Ripley Central School District,NY,,3624660,"2,104",1.76,20.91,16.59,45.3,98,2,0,0,0,3.9,82.3,11.4,0.53,"39,632","46,458",14.7,"67,100"
Riverhead Central School District,NY,,3624690,"39,030",5.62,12.92,18.52,43.3,81.38,10.01,0.13,0.63,0,14.06,84.5,25.7,12.34,"63,291","76,003",8.1,"373,500"
Rochester City School District,NY,,3624750,"208,015",6.77,18.24,9.47,31.9,49.31,39.81,0.37,2.67,0.05,13.53,78.6,24.6,6.27,"30,541","36,165",29.1,"71,800"
Rockville Centre Union Free School District,NY,,3624780,"22,596",6.23,20.49,16.22,42,87.76,6.72,0.05,2.46,0,8.87,93.8,57.1,4.51,"104,063","136,688",4.9,"614,900"
Rocky Point Union Free School District,NY,,3624840,"17,102",7.12,20.63,8.05,37.6,93.4,2.27,0,0.99,0,4.2,93,28.7,2.32,"79,069","92,875",6.5,"354,000"
Rome City School District,NY,,3624900,"39,874",5.72,15.93,16.31,39.7,87.55,6.41,0.34,1.43,0,4.49,83.2,18.6,2.79,"40,773","54,209",17.6,"85,800"
Romulus Central School District,NY,,3624930,"4,798",5.15,13.36,8.38,36.8,74.8,21.26,0.19,0.44,0,6.52,69.4,16.5,3.14,"57,800","64,625",11,"124,200"
Rondout Valley Central School District,NY,,3624960,"17,486",4.94,15.21,14.2,43,92.44,2.16,0.34,1.2,0,4.2,88.6,35.6,1.19,"59,085","69,764",9.4,"242,800"
Roosevelt Union Free School District,NY,,3624990,"15,536",7.14,20.41,9.65,35.6,17.17,71.54,0.08,1.16,0,22.91,78.9,19.9,13.29,"72,011","74,151",8.7,"351,200"
Roscoe Central School District,NY,,3625020,"1,914",3.34,6.27,32.5,56.2,96.24,0,0,1.88,0,2.98,84.7,20,2.92,"47,500","53,385",12.6,"155,500"
Roslyn Union Free School District,NY,,3625050,"17,106",5.85,21.13,15.46,42.5,79.96,4.5,0.09,12.05,0,6,94.8,69.2,9.21,"129,366","156,859",3.2,"849,400"
Rotterdam-Mohonasen Central School District,NY,,3600004,"21,114",4.46,14.89,20,44.4,95.76,1.79,0.23,0.76,0,1.67,91.5,19.7,2.83,"57,579","68,838",4.4,"146,900"
Roxbury Central School District,NY,,3625110,"2,587",3.87,13.76,20.26,48,95.44,2.78,1.16,0,0,3.56,86.8,21.1,2.13,"53,603","58,625",5.5,"167,600"
Royalton-Hartland Central School District,NY,,3625140,"9,069",5.47,17.06,11.21,40,97.87,0.43,0.22,0.37,0,0.99,89.2,13.6,0.65,"51,420","62,880",8.6,"102,100"
Rush-Henrietta Central School District,NY,,3625170,"53,405",5.25,13.88,11.11,31.2,81.69,7.78,0.23,7.51,0.01,2.87,90.8,36.3,5.32,"56,938","69,114",10.8,"130,700"
Rye City School District,NY,,3625260,"14,108",7.47,23.22,13.99,40.4,89.82,0.23,0.26,7.41,0,5.08,96.4,72.3,5.48,"143,091","205,455",1.5,"1,000,000"
Rye Neck Union Free School District,NY,,3625290,"8,382",8.84,15.47,14.79,39.9,83.43,2.68,0.13,4.29,0,17.45,90.8,57.5,10.99,"104,612","130,714",1.5,"659,200"
Sachem Central School District,NY,,3625350,"87,504",5.73,19.18,10.59,38,90.96,1.91,0.36,4.44,0,6.82,89.3,26.1,4.78,"89,188","98,760",4.7,"397,400"
Sackets Harbor Central School District,NY,,3614880,"3,058",3.5,16.58,13.67,38.8,96.34,0.16,0.07,0.26,0,1.6,92.4,36.9,0.91,"61,959","76,648",7,"127,300"
Sag Harbor Union Free School District,NY,,3625380,"7,213",4.96,11.59,24.1,49.2,94.98,1.48,0.62,1.36,0,3.8,97.3,53.8,2.54,"84,492","103,147",2.1,"833,200"
Sagaponack Common School District,NY,,3625410,263,0,2.66,41.44,60.9,97.72,0,0,0,0,1.14,100,56.9,0,"98,681","101,528",2.7,"1,000,000"
Salamanca City School District,NY,,3625440,"7,810",7.59,16.77,16.22,40.2,77.93,0.79,15.61,1.46,0.27,2.29,85,14.4,2.37,"35,587","41,847",18.1,"69,200"
Salem Central School District,NY,,3625470,"3,864",5.12,17.16,14.42,42.5,96.69,2.67,0.52,0,0,1.6,91,25,0.85,"51,014","61,935",10.2,"138,400"
Salmon River Central School District,NY,,3625500,"5,957",5.89,20.3,13.6,36.8,51.96,0.72,31.68,6.26,0.17,4.21,79.4,17.3,6.21,"33,365","44,214",20,"73,800"
Sandy Creek Central School District,NY,,3625650,"5,793",6.53,17.88,12.84,40.3,94.65,0.09,0.62,0.03,0,0.67,84.7,20.6,0.96,"41,304","51,225",17.5,"79,600"
Saranac Central School District,NY,,3600009,"14,519",3.6,14.37,12.05,40,83.17,12.5,0.41,0.3,0,6,79,15.1,2.49,"56,326","60,152",9.9,"113,900"
Saranac Lake Central School District,NY,,3625740,"13,073",3.96,11.58,14.94,39.1,86.01,7.67,0.5,1.19,0.08,6.26,88.2,27.1,3.66,"45,467","61,847",10.2,"146,000"
Saratoga Springs City School District,NY,,3625770,"51,429",4.79,16.93,13.37,39.3,95.39,1.44,0.3,0.92,0,2.17,92.9,43.5,1.33,"63,922","84,075",6.3,"246,800"
Saugerties Central School District,NY,,3625800,"20,578",5.16,16.12,15.14,42.9,94.95,1.67,0.39,0.68,0,4.25,88.5,23.8,2.85,"51,071","59,446",9.5,"212,500"
Sauquoit Valley Central School District,NY,,3600002,"6,524",3.36,17.6,16.09,42.4,97.96,0.57,0,0,0,0.78,90.9,21,0.78,"52,306","62,302",6.8,"105,300"
Sayville Union Free School District,NY,,3625920,"18,422",8.14,18.84,14.42,40,96.68,0.65,0,1.18,0,5.1,95.4,35.9,2.07,"92,761","104,732",2.8,"471,900"
Scarsdale Union Free School District,NY,,3625950,"18,201",4.76,29.65,12.7,41,83.93,1.06,0,12.2,0.14,3.27,97.5,81.3,4.6,"209,104","232,031",2.1,"1,000,000"
Schalmont Central School District,NY,,3625980,"14,043",5.51,17.77,16.16,43,94.98,2.7,0.21,0.77,0.06,2.59,92.3,25.1,1.85,"66,393","80,651",4.4,"191,100"
Schenectady City School District,NY,,3626010,"61,327",7,16.17,12.65,35.2,67.03,18.62,0.67,4.64,0.34,7.95,83.7,19.6,5.05,"37,238","45,000",20.7,"102,600"
Schenevus Central School District,NY,,3603060,"2,447",5.03,16.55,15.45,45.4,96.49,1.23,0,0.53,0,0,89.3,18.3,0.26,"47,784","56,304",9.5,"113,200"
Schodack Central School District,NY,,3626070,"7,417",4.81,19.83,15.02,41.4,97.26,0.42,0,1.19,0,0.31,89.7,31.1,1.15,"72,670","88,287",9.5,"198,400"
Schoharie Central School District,NY,,3626100,"7,356",4.28,19.56,13.31,42.6,98.84,0,0.64,0.34,0,0.76,85.5,19.8,1.07,"59,555","66,101",7.7,"147,300"
School District Not Defined,NY,,3699997,"11,296",15.02,18.63,0,21.7,67.2,13.46,0.3,3.9,1.13,14.76,93.4,19.3,6.55,"34,253","33,356",16,0
School District Not Defined (Water),NY,,3699998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schroon Lake Central School District,NY,,3626130,"2,396",3.88,17.07,17.53,42.2,93.82,1.09,0.21,1.09,0,2.3,88.9,22.7,1.61,"43,663","48,125",19.8,"162,400"
Schuylerville Central School District,NY,,3626160,"9,101",5.89,18.86,9.42,39.6,97.64,0.54,0.23,0.51,0,1.11,88.5,26.1,0.68,"65,145","73,673",8.9,"175,900"
Scio Central School District,NY,,3626190,"2,264",4.64,17.67,12.81,41.9,97.84,0.22,0.09,0,0,0.97,90.1,13.7,0.14,"43,750","44,679",10.9,"54,400"
Scotia-Glenville Central School District,NY,,3626310,"18,616",6.23,17.16,14.98,41.4,95.97,1.76,0.34,0.33,0,2.88,95.2,31.1,1.13,"61,739","76,160",5.2,"156,900"
Seaford Union Free School District,NY,,3626400,"16,495",7.32,17.07,13.61,41.1,96.71,0.08,0,1.36,0,5.61,93.7,34.6,2.64,"100,814","107,989",1.9,"473,400"
Seneca Falls Central School District,NY,,3626430,"9,635",5.11,14.56,15.29,40.4,95.97,0.73,0.85,1.77,0.02,1.41,86.7,23.6,1.43,"47,252","56,875",11.9,"89,800"
Sewanhaka Central High School District,NY,,3626520,"118,792",5.5,17.41,15.22,40.5,62.69,18.49,0.01,10.86,0.02,12.09,87.8,32.7,11.56,"86,234","98,008",3.8,"468,500"
Sharon Springs Central School District,NY,,3626580,"2,096",1.81,18.32,22.57,44.6,96.09,0,0,2,0,1.29,88.2,16.2,2.38,"46,639","52,039",10.3,"108,600"
Shelter Island Union Free School District,NY,,3626640,"2,705",1.48,9.54,35.53,56.4,99,0,0,0,0,1.04,91,49.6,0,"75,278","95,625",1.6,"859,000"
Shenendehowa Central School District,NY,,3626670,"60,657",6.18,18.44,11.21,39.1,92.19,1.71,0.23,3.59,0.03,2.75,93.9,44.5,2.67,"76,272","91,270",3.9,"246,400"
Sherburne-Earlville Central School District,NY,,3626700,"9,053",5.37,19.01,13.07,40.4,97.61,0.13,0.23,0.06,0,0.59,88.1,17.1,0.88,"47,201","54,101",8.6,"84,800"
Sherman Central School District,NY,,3626730,"3,262",8.37,23.97,10.21,33.6,99.11,0.43,0.15,0,0,4.66,81.9,13.1,3.98,"41,797","46,346",19,"75,700"
Sherrill City School District,NY,,3626760,"12,744",6.4,17.33,15.01,42.8,97.74,0.23,0.25,0.24,0,0.78,92,20,0.15,"55,136","58,321",6.1,"102,300"
Shoreham-Wading River Central School District,NY,,3626840,"14,689",6.7,24.07,13.13,38.5,94.36,2.04,0,1.32,0,5.38,95.4,45.2,2.65,"112,939","121,778",4.9,"487,900"
Sidney Central School District,NY,,3626850,"7,243",6.25,16.02,15.7,37.9,95.51,1.15,0,1.38,0,1.1,85.7,19.6,1.41,"38,308","48,578",19.7,"84,300"
Silver Creek Central School District,NY,,3626880,"6,638",3.39,15.05,19.75,45.8,95.48,2.43,0.77,0.06,0,3.34,80.8,14.7,1.54,"45,613","60,130",13.3,"85,800"
Skaneateles Central School District,NY,,3626940,"9,312",5.91,18.46,14.95,43.6,95.05,0.09,0.21,1.84,1.48,2.48,95.4,50.8,2.35,"75,384","88,077",4,"244,500"
Smithtown Central School District,NY,,3627060,"58,386",5.61,21.26,14.44,40,96.01,0.59,0.04,2.77,0,4.07,94.4,42.9,2.93,"105,462","121,024",3,"536,800"
Sodus Central School District,NY,,3627120,"7,859",6.17,14.71,17.58,46.2,86.08,10.41,0.22,0.25,0,5.54,83.4,15.9,2.21,"49,577","56,098",14.8,"89,500"
Solvay Union Free School District,NY,,3627150,"9,776",4.75,16.08,18.66,43.3,96.97,0.42,0.63,0.61,0.15,1.51,86.6,19.4,3.51,"46,250","54,750",9,"99,200"
Somers Central School District,NY,,3627180,"19,297",5.27,18.19,23.42,46.8,92.42,0.91,0.64,3.17,0,4.62,95.3,49.9,2.88,"109,842","126,491",1.1,"559,300"
South Colonie Central School District,NY,,3627210,"40,774",4.25,15.36,16.56,42.1,87.77,6.35,0.18,3.02,0.02,2.76,90.6,27.9,3.73,"65,286","75,316",6.3,"182,100"
South Country Central School District,NY,,3600008,"28,994",6.57,17.55,11,37.7,78.02,12.58,0.23,1.12,0.12,14.67,87.1,25,6.04,"80,050","87,083",8.1,"376,300"
South Glens Falls Central School District,NY,,3627240,"19,081",5.96,17,12.11,38.6,97.31,1.67,0.12,0,0,1.36,88.2,18.1,0.84,"56,250","64,292",6.8,"158,000"
South Huntington Union Free School District,NY,,3627300,"38,229",7.17,16.27,12.95,39.7,80.82,5.29,0,5.79,0,13.73,89.8,38.7,11.85,"92,845","98,957",4.2,"459,800"
South Jefferson Central School District,NY,,3602340,"10,865",5.42,16.85,11.49,38.6,92.43,3.1,0.15,0.4,0,3.16,85.4,17.3,1.87,"51,426","61,332",9.8,"109,600"
South Kortright Central School District,NY,,3627330,"2,458",3.38,19.85,15.46,41.6,86,5.78,0,3.21,0,3.13,84.1,15.9,1.31,"50,719","52,619",6.8,"123,500"
South Lewis Central School District,NY,,3627360,"7,037",6.42,16.9,12.79,39.9,97.56,0.51,0.14,0.48,0,1.09,84.9,14,1.12,"41,250","45,496",18.9,"90,500"
South Orangetown Central School District,NY,,3627450,"19,219",4.04,18.45,22.77,43.2,86.8,1.58,0.02,9.62,0,8.28,93.9,46.3,5.73,"92,327","112,474",8.2,"540,800"
South Seneca Central School District,NY,,3622140,"6,859",4.67,18.15,13.56,39.9,89.56,6.33,0.38,1.2,0.06,2.36,83.8,20,2.05,"42,026","51,120",14.6,"89,300"
Southampton Union Free School District,NY,,3627540,"12,523",4.26,14.24,20.4,46.1,88.33,3.82,2.68,4.48,0,9,92.8,45.8,6.06,"79,593","98,571",6.3,"919,200"
Southern Cayuga Central School District,NY,,3627570,"7,025",4.07,13.89,11.07,36.1,95.17,0.53,0.11,0.84,0,4.31,87.7,25.1,1.62,"56,462","63,011",9.6,"111,300"
Southold Union Free School District,NY,,3627620,"6,294",5.05,12.5,29.74,51.1,97.38,1.78,0,0.56,0,4.04,93.1,39.5,3.73,"72,609","83,167",2.7,"497,000"
Southwestern Central School District,NY,,3627660,"9,327",5.14,16.51,18.26,43.8,95.65,1.92,0,1.72,0,1.45,90.9,24.7,1.6,"48,676","58,359",10.5,"77,100"
Spackenkill Union Free School District,NY,,3606500,"9,185",4.18,18.63,14.58,41.3,77.06,6.48,0.02,8.64,0,9.61,93.3,48.3,4.95,"83,981","103,599",5.9,"335,800"
Spencer-Van Etten Central School District,NY,,3627750,"5,621",6.12,16.38,15.46,42.8,97.44,0.21,0.07,0.27,0,2.51,89.7,19.1,0.89,"45,657","52,744",13.2,"94,000"
Spencerport Central School District,NY,,3627780,"24,546",5.48,20.93,11.4,38.2,93.66,3.5,0,1.68,0.03,3.17,90.8,29.7,2.94,"63,613","72,200",7.1,"132,900"
Springs Union Free School District,NY,,3627900,"7,302",7.74,14.45,13.34,40.5,75.72,0.36,0,1.07,0,35.07,86.9,35.3,25.06,"69,380","80,943",9.4,"671,900"
Springville-Griffith Institute Central School District,NY,,3612990,"13,885",4.94,19.09,15.27,42.3,98.22,0,0.17,0.81,0,1.72,88.7,22.6,1.14,"52,806","62,681",7.4,"125,900"
St. Johnsville Central School District,NY,,3627930,"3,111",6.04,15.62,21.57,45.5,97.62,0.71,0,0,0,2.99,82.2,9.4,1.57,"33,523","42,318",20,"67,800"
St. Regis Falls Central School District,NY,,3627990,"2,086",4.51,19.08,18.55,42.3,98.51,0,0.05,0,0,1.25,81.5,10.3,0.65,"34,884","40,257",20,"64,600"
Stamford Central School District,NY,,3628020,"2,542",4.29,13.97,31.24,53.1,96.58,1.22,0,0.51,0,3.15,83.1,17,0.86,"37,730","50,313",15.7,"134,800"
Starpoint Central School District,NY,,3628050,"16,646",6.22,17.49,13.06,42.1,96.1,2.13,0.23,0.52,0,0.47,93.4,28.4,0.65,"72,295","80,915",3.7,"151,800"
Stillwater Central School District,NY,,3628110,"7,581",5.94,17.06,11.36,38.3,92.36,1.7,0,2.51,0,1.11,90.4,24.1,0.63,"66,377","75,050",5.7,"189,900"
Stockbridge Valley Central School District,NY,,3628140,"3,100",8.32,19.58,10.26,36.8,96.84,0,1.19,0.06,0,1.87,88.2,10,0.81,"48,059","53,095",11.4,"87,300"
Sullivan West Central School District,NY,,3600023,"11,153",5.4,13.5,18.69,44.2,90.28,5.03,0.26,0.44,0,4.64,87.7,22.7,1.74,"52,424","63,490",12.7,"172,100"
Susquehanna Valley Central School District,NY,,3628380,"11,184",4.26,20.87,13.33,40.8,96.91,0.5,0.3,1.3,0,0.38,91.7,21,0.68,"53,808","62,904",12.3,"102,300"
Sweet Home Central School District,NY,,3628500,"34,145",4.32,10.89,14.17,29.8,84.71,5.39,0.11,7.62,0,2.77,92.6,41.1,5.04,"43,916","63,330",14.9,"122,600"
Syosset Central School District,NY,,3628560,"35,394",5.66,18.65,16.59,43.2,81.22,0.61,0.18,16.23,0,2.06,94.5,59.4,7.3,"134,389","145,173",1.8,"671,600"
Syracuse City School District,NY,,3628590,"139,657",6.88,17.22,11.07,30.2,61.27,27.81,1.16,4.06,0.04,6.15,79.7,25.1,5.41,"30,089","37,608",30.2,"81,000"
Taconic Hills Central School District,NY,,3628620,"11,758",4.81,15.24,18.33,45.3,97.12,0.71,0.02,0.61,0,2.67,85.6,28,1.55,"60,069","73,333",8.8,"223,400"
The Tarrytowns Union Free School District,NY,,3628650,"19,413",6.53,13.41,10.94,34.4,72.7,5.56,0.1,6.43,0,33.11,84.7,47.9,25.15,"73,662","85,781",9.2,"569,900"
Thousand Islands Central School District,NY,,3607650,"8,081",2.72,13.69,19.39,44.4,88.43,6.26,0.72,0.77,0,4.79,84.9,21.7,3.1,"48,199","55,478",14.1,"120,500"
Three Village Central School District,NY,,3628200,"47,462",3.77,18.36,11.68,35.1,81.51,2.14,0.03,13.61,0,5.35,96.1,55.9,6.01,"111,241","121,803",2,"516,300"
Ticonderoga Central School District,NY,,3628680,"5,682",3.52,12.87,26.63,51.1,93.42,0,0,1.46,0,0.28,86.5,29.9,1.42,"37,266","52,404",9.9,"144,400"
Tioga Central School District,NY,,3628710,"5,056",6.98,19.72,11.06,38.9,98.3,0,0.1,0.45,0,0,83.5,14.1,0.96,"44,872","56,103",14.8,"87,300"
Tonawanda City School District,NY,,3628740,"14,949",5.02,16.7,15.91,40.5,98.37,0,0.15,0,0,1.94,90.4,17.2,1.32,"49,678","57,275",9.7,"86,300"
Tri-Valley Central School District,NY,,3628890,"6,263",3.86,24.54,15.17,41.1,98.1,1.07,0,0,0,2.71,88,21.4,1.84,"48,150","66,010",13.4,"171,100"
Troy City School District,NY,,3628950,"37,313",6.41,12.73,11.91,31.8,76.11,12.84,0.42,4.13,0,6.46,84.6,26.6,5.09,"38,742","48,393",22.6,"140,000"
